user_id,employment_type,income_range,city_tier,bank_account_age_months,num_bank_accounts,monthly_income,rent_paid_on_time,utility_delay_days,upi_txn_count,avg_month_end_balance,overdraft_event,alt_credit_score
836,salaried,25000-80000,1,12,1,34434,0.8333333333,3.166666667,77.58333333,14453.08333,2,74.62
837,salaried,25000-80000,2,12,1,55490.5,1,1.416666667,69.33333333,16469.41667,0,85.05
838,salaried,25000-80000,1,48,1,52579,0.8333333333,3.333333333,100,20638.66667,0,80.64
839,gig,10000-30000,3,116,3,7361.25,0.75,4.833333333,103.6666667,18771.91667,1,73.94
840,student,0-15000,3,102,3,21864.66667,0.9166666667,2.333333333,78.08333333,16733.33333,0,81.07
841,gig,10000-30000,2,91,3,56520.75,0.8333333333,4.25,73.16666667,17976.08333,0,77.06
842,salaried,25000-80000,1,110,1,23615.25,0.9166666667,3.166666667,98.41666667,10188.83333,1,73.69
843,salaried,25000-80000,2,84,3,47343.41667,1,2.333333333,90.66666667,15358.25,0,83.02
844,gig,10000-30000,2,109,1,35567.5,0.8333333333,4.25,92.5,18782.58333,1,77.87
845,salaried,25000-80000,2,89,2,37333.66667,0.9166666667,2.25,73.91666667,16569,0,80.99
846,gig,10000-30000,2,27,1,6713.5,0.8333333333,3.75,89,15979.58333,2,75.56
847,salaried,25000-80000,2,76,2,60987.66667,1,1.75,82.16666667,12368.41667,0,80.62
848,self_employed,20000-100000,3,50,3,55010.41667,0.6666666667,5.416666667,104.5833333,15367.75,1,66.62
849,student,0-15000,3,109,3,41957.5,0.9166666667,2.5,86.08333333,17378.58333,0,81.55
850,student,0-15000,2,70,1,43171.16667,0.9166666667,3.166666667,76.83333333,15988.58333,2,79.49
851,self_employed,20000-100000,1,59,1,24039.66667,0.9166666667,2.083333333,79.41666667,12851,0,77.43
852,self_employed,20000-100000,2,119,2,43774.75,0.75,5.166666667,72.33333333,18305,2,73.14
853,student,0-15000,1,57,1,52750.91667,0.8333333333,3.583333333,72.16666667,14220.16667,0,73.97
854,salaried,25000-80000,1,55,2,37280.25,0.9166666667,3.25,105.75,21483,2,84.9
855,salaried,25000-80000,1,66,2,22958.08333,1,1.75,85.91666667,17051.16667,0,85.3
856,gig,10000-30000,1,43,2,50045.25,0.9166666667,2.166666667,89.41666667,16117.16667,0,80.62
857,gig,10000-30000,2,79,2,37840.91667,0.9166666667,3.333333333,62.75,16245.41667,0,79.58
858,salaried,25000-80000,1,99,2,45363.16667,1,1.666666667,97.5,18559.5,1,86.89
859,salaried,25000-80000,1,112,1,26936,0.8333333333,2.666666667,80.16666667,19850,0,80.52
860,student,0-15000,3,55,3,10456.5,0.9166666667,2.166666667,80.58333333,16414,1,80.91
861,salaried,25000-80000,2,46,3,23251.75,1,2,88.75,15317.66667,0,83.32
862,salaried,25000-80000,2,64,2,30127.16667,0.9166666667,2.5,76.08333333,15730.91667,0,79.9
863,salaried,25000-80000,1,106,1,14117.25,0.9166666667,3,77.58333333,14367.41667,1,78.03
864,self_employed,20000-100000,1,107,2,8443.75,0.9166666667,2.75,80.25,19895.75,0,83.81
865,student,0-15000,1,113,3,48567.66667,0.9166666667,2.833333333,70.83333333,16249.83333,1,80.08
866,gig,10000-30000,1,22,3,59325.75,1,2.666666667,67.16666667,14705.58333,0,82.04
867,salaried,25000-80000,3,39,3,16471.75,1,1.5,84.41666667,19635.33333,0,88.14
868,salaried,25000-80000,3,99,3,50701.33333,0.9166666667,3.166666667,82.66666667,8633.083333,1,72.13
869,salaried,25000-80000,2,86,3,29190.08333,1,1.333333333,62.16666667,18020.91667,0,86.69
870,self_employed,20000-100000,3,98,2,48537.91667,0.75,5.166666667,99.08333333,15939.16667,0,70.77
871,gig,10000-30000,3,41,1,37792.25,0.8333333333,4.583333333,91.58333333,14658.16667,0,73.41
872,salaried,25000-80000,2,48,1,36958.08333,0.9166666667,2.416666667,86.91666667,16846.5,0,81.1
873,salaried,25000-80000,1,71,3,31462.83333,0.75,4.583333333,85.58333333,14091.58333,0,69.51
874,gig,10000-30000,1,106,3,21972.25,0.75,3.25,71.5,15005.16667,0,71.76
875,student,0-15000,2,18,1,10844.83333,0.8333333333,4.416666667,103.1666667,13824.83333,1,72.74
876,student,0-15000,1,32,2,58341.16667,0.8333333333,3.666666667,73,15633.08333,0,75.3
877,self_employed,20000-100000,1,98,3,64764.58333,0.75,5.5,101.75,13292.41667,0,67.79
878,salaried,25000-80000,1,99,3,39065,0.9166666667,2.25,102,18929.58333,0,83.35
879,student,0-15000,2,95,2,17062.5,0.9166666667,3.416666667,95.58333333,12871.83333,1,76.12
880,gig,10000-30000,3,98,1,11896.66667,0.9166666667,2.5,94.16666667,11269.33333,0,75.44
881,salaried,25000-80000,2,119,1,39469,1,1.5,81.5,19975.75,0,88.48
882,student,0-15000,3,92,2,22557.66667,0.9166666667,2.5,73.83333333,14055.16667,0,78.22
883,gig,10000-30000,3,10,2,51749.33333,0.75,3.75,96.25,13799.66667,0,70.05
884,self_employed,20000-100000,1,114,1,44468.5,0.8333333333,4.25,83.91666667,17297.25,3,76.38
885,self_employed,20000-100000,2,16,3,18499.33333,0.9166666667,3.083333333,96.08333333,11981.41667,1,75.56
886,salaried,25000-80000,1,24,1,24898.83333,1,2.833333333,65.75,15994,0,83.16
887,salaried,25000-80000,3,76,2,39767.08333,1,1.333333333,71.33333333,15739.16667,1,84.41
888,self_employed,20000-100000,2,9,3,49533.83333,0.75,3.666666667,76.41666667,15331.58333,3,71.66
889,salaried,25000-80000,2,114,1,40254.66667,1,2.333333333,100.9166667,13971.5,0,81.64
890,salaried,25000-80000,1,117,3,13531.25,0.9166666667,2.916666667,82.75,16003,0,79.75
891,student,0-15000,2,96,2,40664.91667,0.9166666667,3.083333333,84.08333333,16787,0,80.37
892,self_employed,20000-100000,2,72,3,28100.91667,0.9166666667,3.166666667,92.16666667,21653.66667,0,85.15
893,gig,10000-30000,3,66,2,49674,0.9166666667,3,84.5,17238.5,0,80.91
894,gig,10000-30000,1,9,3,44402.16667,0.8333333333,3.75,71.08333333,16782.08333,0,76.37
895,salaried,25000-80000,2,58,3,60456.5,0.9166666667,3.5,85.08333333,17818.91667,1,80.99
896,self_employed,20000-100000,1,58,2,16722.25,0.8333333333,4.25,95.33333333,13084.16667,0,72.17
897,salaried,25000-80000,2,65,2,52144.83333,1,1.333333333,63.66666667,13285.75,0,81.95
898,salaried,25000-80000,2,45,3,27778.66667,1,2.166666667,86.25,14329.58333,2,82.16
899,salaried,25000-80000,1,89,3,17967.75,1,1.75,87.5,16991.5,2,85.24
900,self_employed,20000-100000,1,73,2,54584.91667,0.9166666667,3.333333333,72.41666667,15431.83333,0,78.77
901,gig,10000-30000,2,46,1,59715.91667,0.75,5.083333333,73.08333333,19896.75,2,74.81
902,gig,10000-30000,2,35,2,21613.58333,0.8333333333,3.666666667,81.33333333,16092.91667,2,75.76
903,gig,10000-30000,1,56,2,35727.16667,0.8333333333,3.25,83.5,15256.66667,1,75.34
904,student,0-15000,1,52,2,57888.75,0.9166666667,3.166666667,87,16463.58333,0,79.96
905,salaried,25000-80000,1,27,1,39671.41667,0.9166666667,2.916666667,94.91666667,18066.66667,0,81.82
906,salaried,25000-80000,1,21,3,60457.16667,0.9166666667,2.416666667,79.08333333,17318.41667,0,81.57
907,salaried,25000-80000,3,37,3,26647.25,0.8333333333,3.583333333,92.16666667,17623.16667,0,77.37
908,salaried,25000-80000,2,86,3,55984.41667,0.9166666667,2.333333333,103.5833333,20388.33333,1,84.72
909,gig,10000-30000,2,22,3,18113.83333,0.8333333333,4.25,85.58333333,13764.66667,1,72.85
910,gig,10000-30000,3,107,1,48793.33333,0.75,4.833333333,106,13276,1,68.44
911,salaried,25000-80000,2,41,1,9731.583333,0.9166666667,2.5,80,18389.33333,1,82.56
912,self_employed,20000-100000,3,109,3,45790.58333,0.75,5.166666667,86,14707.75,0,69.54
913,gig,10000-30000,2,6,3,61567.83333,1,2.333333333,90.83333333,13719.08333,0,81.39
914,gig,10000-30000,2,62,1,15085.25,0.8333333333,4.083333333,89.66666667,16845.25,1,76.1
915,student,0-15000,1,78,1,13365.75,1,1.916666667,103.5833333,15384,0,83.47
916,salaried,25000-80000,2,8,1,37463.83333,0.9166666667,2.5,77.91666667,15909.25,0,80.08
917,gig,10000-30000,2,52,1,46433.75,0.8333333333,3.666666667,84.08333333,13504.08333,0,73.17
918,self_employed,20000-100000,2,72,2,36027.41667,0.8333333333,3.5,74.83333333,12180.33333,1,72.01
919,student,0-15000,3,73,2,17613.33333,0.8333333333,3.166666667,95.41666667,16523.66667,0,76.69
920,student,0-15000,3,40,2,30639.83333,0.9166666667,2.333333333,95.58333333,14856.41667,1,79.19
921,gig,10000-30000,3,66,3,8333.166667,0.9166666667,2.666666667,92.83333333,11979.91667,0,75.98
922,salaried,25000-80000,2,88,2,36276.16667,0.9166666667,2.833333333,76.66666667,16791.75,0,80.63
923,salaried,25000-80000,3,88,1,21707.75,1,1.833333333,71.16666667,14711,1,82.88
924,salaried,25000-80000,2,11,1,45995.75,1,2.416666667,111.4166667,15694.66667,0,83.28
925,self_employed,20000-100000,2,24,3,25404.08333,0.8333333333,3.166666667,88.83333333,16843.58333,0,77.01
926,self_employed,20000-100000,3,100,3,46781.41667,1,1.666666667,82.33333333,15563.83333,0,83.9
927,salaried,25000-80000,3,62,1,15773.83333,0.8333333333,3,78.25,17255.16667,2,77.59
928,student,0-15000,1,72,2,15109.5,1,2.166666667,69.66666667,17560.16667,2,85.39
929,gig,10000-30000,3,87,1,50613.08333,0.6666666667,5.833333333,93.16666667,10809.41667,2,61.64
930,salaried,25000-80000,1,80,1,12893.5,1,2.416666667,101,14467.33333,0,82.05
931,salaried,25000-80000,2,102,1,56905.33333,1,2.25,73.58333333,15113.25,0,82.86
932,gig,10000-30000,2,64,1,7849.416667,0.9166666667,3.333333333,92.41666667,10501.5,0,73.83
933,salaried,25000-80000,2,24,2,46696.91667,1,1.833333333,92.16666667,17924.75,0,86.09
934,salaried,25000-80000,1,52,3,17893.66667,0.8333333333,3.333333333,77,17344.41667,2,77.34
935,self_employed,20000-100000,2,59,3,50563.66667,0.8333333333,3.916666667,83.41666667,17932.08333,1,77.35
936,gig,10000-30000,1,24,2,37711.33333,0.9166666667,3.833333333,86.08333333,11836.83333,0,74.67
937,gig,10000-30000,3,29,2,31483.41667,0.9166666667,2.75,79.33333333,19756.58333,1,83.67
938,self_employed,20000-100000,3,13,2,25616.41667,1,1.75,92.66666667,13577.66667,0,81.83
939,salaried,25000-80000,3,71,2,23335.16667,1,1.916666667,86.5,14340.58333,0,82.42
940,salaried,25000-80000,3,46,1,33234.91667,1,1.833333333,89.5,15390.5,0,83.56
941,student,0-15000,2,54,3,19817.41667,1,1.083333333,81.41666667,15876.75,1,84.79
942,salaried,25000-80000,1,8,2,57280.75,0.9166666667,3.333333333,94.08333333,20449.33333,1,83.78
943,salaried,25000-80000,2,7,2,25786.66667,0.9166666667,2.833333333,82.83333333,17608.08333,0,81.44
944,gig,10000-30000,1,60,3,57064.66667,0.9166666667,2.5,84.08333333,15354.91667,0,79.52
945,student,0-15000,3,25,3,56058.25,0.9166666667,2,86.75,13605.25,0,78.27
946,salaried,25000-80000,2,24,3,42160.75,0.8333333333,3.916666667,83.16666667,16020.33333,2,75.44
947,gig,10000-30000,1,39,2,16991.5,0.9166666667,3.083333333,88.66666667,14865.33333,1,78.45
948,self_employed,20000-100000,1,15,1,35890.5,1,2.25,77.66666667,13507,0,81.26
949,gig,10000-30000,2,110,3,33376.08333,1,2.416666667,97.91666667,16648,0,84.23
950,salaried,25000-80000,2,34,1,26079.41667,1,1.916666667,77.91666667,13045.41667,2,81.13
951,student,0-15000,2,58,3,40653.08333,0.9166666667,3.25,106.75,17546.91667,1,80.96
952,salaried,25000-80000,3,26,3,58055.5,0.9166666667,2.25,81.25,15540.66667,0,79.96
953,gig,10000-30000,2,35,1,70439.08333,0.9166666667,2.416666667,79.41666667,17250.41667,1,81.5
954,student,0-15000,2,50,3,23178.58333,0.8333333333,2.833333333,76.83333333,17331.75,1,77.83
955,salaried,25000-80000,2,6,2,57685.5,0.9166666667,3,82.33333333,15527.5,0,79.19
956,salaried,25000-80000,3,111,2,19656.16667,0.8333333333,3.333333333,83.41666667,17572.91667,0,77.57
957,self_employed,20000-100000,1,119,3,14497.41667,1,2.916666667,83.08333333,14354.41667,2,81.44
958,salaried,25000-80000,1,90,3,43524.58333,0.9166666667,1.833333333,66.91666667,10862.08333,2,75.7
959,gig,10000-30000,3,9,1,42215.91667,0.75,4.916666667,61.16666667,20123.16667,1,75.21
960,salaried,25000-80000,2,24,1,16606.58333,1,2,65.66666667,15482.41667,1,83.48
961,salaried,25000-80000,2,55,1,41054.58333,0.9166666667,3.25,79.5,10532.33333,0,73.95
962,student,0-15000,1,28,3,12577,0.9166666667,3.583333333,97.25,14629.08333,0,77.71
963,gig,10000-30000,1,68,1,52607.25,0.9166666667,2.083333333,83,14845.5,0,79.43
964,salaried,25000-80000,1,53,2,9388.166667,1,1.333333333,99.58333333,15375.83333,0,84.04
965,student,0-15000,2,72,2,14143.75,0.9166666667,3.083333333,88.66666667,14850.5,1,78.43
966,gig,10000-30000,2,87,2,38799,0.8333333333,4.083333333,69.91666667,15499.25,0,74.75
967,self_employed,20000-100000,3,43,3,62251.16667,0.9166666667,3.166666667,80.41666667,12367.25,0,75.87
968,gig,10000-30000,3,82,2,49579.16667,1,1.75,72.58333333,15147.16667,0,83.4
969,salaried,25000-80000,2,96,2,29011.33333,0.8333333333,3.333333333,104,10064.25,1,70.06
970,salaried,25000-80000,3,86,1,25821.58333,1,2.25,90.83333333,17649,0,85.4
971,salaried,25000-80000,3,44,1,46916.08333,1,2.583333333,83.41666667,10759.5,0,78.18
972,self_employed,20000-100000,3,42,1,29284.25,0.6666666667,5.083333333,92.5,14057.66667,0,65.64
973,student,0-15000,3,7,1,9312.666667,0.9166666667,2,91.33333333,17647.25,2,82.31
974,self_employed,20000-100000,2,107,2,31154.16667,0.8333333333,3.583333333,73,17796.58333,0,77.55
975,salaried,25000-80000,2,112,1,37532.83333,1,2.5,80.25,15986.08333,0,83.49
976,gig,10000-30000,2,68,2,26657.41667,1,3,70.83333333,17185.58333,0,84.19
977,gig,10000-30000,2,82,2,16265.5,0.8333333333,4.166666667,76.5,13710,1,72.88
978,salaried,25000-80000,1,59,3,16575.25,1,1.833333333,75.41666667,15253.16667,1,83.42
979,salaried,25000-80000,2,43,2,59302.58333,0.9166666667,1.833333333,91.66666667,15305.25,2,80.14
980,salaried,25000-80000,3,90,1,28439.08333,0.9166666667,2.333333333,74.91666667,14460.33333,0,78.79
981,student,0-15000,1,26,2,58117.58333,0.8333333333,3.666666667,96.25,17525.25,2,77.19
982,self_employed,20000-100000,3,89,3,30047.25,0.9166666667,3.5,111.0833333,16067.75,1,79.23
983,student,0-15000,1,73,3,16472.58333,0.75,3.583333333,80.08333333,17511.08333,1,73.93
984,salaried,25000-80000,2,26,1,61060.66667,0.8333333333,3.333333333,83.83333333,16386.25,1,76.39
985,salaried,25000-80000,3,30,1,49147.75,0.9166666667,2.666666667,88.41666667,15608.91667,1,79.61
986,salaried,25000-80000,3,101,1,24530.66667,0.8333333333,3.75,83.08333333,13631.41667,0,73.21
987,salaried,25000-80000,1,111,2,12106.83333,0.9166666667,3,79.91666667,18183.83333,0,81.85
988,self_employed,20000-100000,3,90,1,28038.83333,0.75,5.833333333,78.08333333,12489.16667,0,66.66
989,salaried,25000-80000,2,40,3,46323.25,0.9166666667,3.166666667,92.08333333,14781.75,0,78.28
990,student,0-15000,3,47,3,28554.58333,0.9166666667,3.75,94.75,16082.41667,0,79
991,gig,10000-30000,3,72,2,14306,0.9166666667,2.166666667,83.41666667,15203.66667,0,79.7
992,salaried,25000-80000,2,34,3,40193.08333,1,1.666666667,83.83333333,16308.58333,1,84.64
993,gig,10000-30000,1,51,3,9339.333333,0.75,5.166666667,79.08333333,16519.08333,0,71.35
994,salaried,25000-80000,2,109,1,42921.33333,1,2.083333333,58.25,15880.33333,0,83.8
995,gig,10000-30000,2,23,2,64380,0.6666666667,7.083333333,53.5,10643,1,60.23
996,student,0-15000,1,86,2,34247.33333,0.8333333333,1.833333333,70.83333333,15273.16667,1,76.77
997,student,0-15000,3,83,2,40104.16667,0.75,3.5,92.16666667,15122.75,2,71.62
998,salaried,25000-80000,1,41,2,12984,1,2.25,66.33333333,17757.08333,0,85.51
999,salaried,25000-80000,2,83,3,54786.75,1,2,78.5,16250.66667,2,84.25
1000,student,0-15000,1,24,2,23295,0.8333333333,4.75,93.08333333,15491.25,0,74.07
1001,unemployed,15000-30000,3,17,1,22837,1,24,16,267,0,32
1002,contract,15000-30000,3,3,1,15312,0,25,5,1796,1,21
1003,self_employed,0-15000,3,14,2,13320,1,29,21,1764,0,34
1004,self_employed,15000-30000,3,9,1,21216,1,13,7,582,0,38
1005,unemployed,0-15000,2,17,1,10779,0,24,30,218,0,21
1006,unemployed,0-15000,3,23,2,9581,1,25,19,882,1,28
1007,unemployed,15000-30000,3,21,1,20677,0,15,36,1673,0,30
1008,contract,0-15000,3,3,2,13713,0,16,36,273,1,20
1009,self_employed,15000-30000,2,19,2,24639,0,13,8,772,0,29
1010,self_employed,0-15000,3,19,2,12804,1,12,22,1138,1,34
1011,unemployed,15000-30000,2,5,2,18136,1,19,23,1888,1,35
1012,contract,0-15000,2,14,2,8009,0,18,39,1499,0,29
1013,contract,0-15000,3,8,1,13124,0,8,18,1271,0,30
1014,unemployed,0-15000,2,13,1,9015,1,18,37,410,0,35
1015,unemployed,0-15000,3,5,2,10193,0,26,18,1054,0,23
1016,unemployed,15000-30000,3,10,2,16415,1,16,38,850,1,34
1017,unemployed,15000-30000,2,16,1,21550,1,9,8,1845,0,45
1018,self_employed,15000-30000,3,16,2,22512,0,19,28,1193,0,29
1019,self_employed,0-15000,3,12,2,12158,1,11,33,894,0,41
1020,unemployed,0-15000,3,4,2,14970,0,11,23,739,1,22
1021,self_employed,0-15000,3,16,1,14938,1,25,10,1932,0,39
1022,unemployed,15000-30000,3,11,1,21772,1,22,37,1414,0,36
1023,unemployed,15000-30000,3,5,2,18344,1,26,23,1538,0,37
1024,unemployed,15000-30000,3,23,2,15266,0,20,5,1100,1,21
1025,self_employed,15000-30000,2,10,1,16702,1,26,9,1786,1,32
1026,self_employed,0-15000,3,18,1,8384,0,24,31,1884,0,29
1027,unemployed,0-15000,2,4,2,8404,0,13,20,979,0,30
1028,self_employed,15000-30000,3,8,2,16175,0,23,10,1785,0,29
1029,self_employed,15000-30000,3,23,1,23158,0,19,17,1981,0,27
1030,unemployed,15000-30000,2,14,1,20763,0,26,39,1336,1,22
1031,self_employed,15000-30000,3,7,1,17860,1,12,23,369,1,31
1032,unemployed,0-15000,3,4,2,13989,1,24,16,1691,0,39
1033,unemployed,15000-30000,2,18,1,23106,0,8,20,1901,1,28
1034,contract,0-15000,3,7,2,11636,1,17,14,1237,0,40
1035,contract,15000-30000,3,17,1,18916,0,22,29,1938,1,25
1036,contract,0-15000,2,14,1,12809,1,28,24,487,1,27
1037,unemployed,15000-30000,3,6,1,21456,1,28,35,388,0,29
1038,unemployed,15000-30000,2,17,1,23444,0,18,8,1113,1,21
1039,self_employed,0-15000,3,13,2,13997,1,20,27,1378,0,38
1040,self_employed,0-15000,3,18,2,10048,0,12,6,1790,0,33
1041,unemployed,15000-30000,3,8,1,20338,0,8,26,893,0,28
1042,self_employed,0-15000,3,16,2,12544,1,19,12,1945,0,42
1043,unemployed,0-15000,3,20,1,12976,0,18,11,1087,1,21
1044,contract,15000-30000,3,14,1,20775,0,24,18,670,1,19
1045,unemployed,15000-30000,2,13,1,18015,0,11,7,1298,1,26
1046,self_employed,0-15000,3,15,1,11419,1,22,20,476,1,27
1047,unemployed,15000-30000,2,23,2,22430,0,16,23,1139,1,22
1048,self_employed,15000-30000,3,13,1,15239,0,28,22,1868,0,23
1049,self_employed,15000-30000,2,18,1,22489,1,27,20,1566,0,37
1050,unemployed,15000-30000,2,17,2,24633,1,26,12,1648,0,36
1051,contract,15000-30000,2,23,1,18357,0,26,37,770,1,15
1052,self_employed,0-15000,3,17,1,12363,0,19,16,1734,1,25
1053,contract,15000-30000,2,6,1,18176,0,12,15,1056,0,29
1054,contract,15000-30000,3,13,2,16427,0,17,9,1200,1,24
1055,self_employed,15000-30000,2,21,1,16580,0,24,31,1405,1,19
1056,contract,0-15000,2,17,2,12858,1,12,16,657,0,39
1057,unemployed,15000-30000,3,6,1,18040,1,29,21,1117,0,34
1058,unemployed,15000-30000,3,23,1,23254,1,23,10,1032,0,37
1059,unemployed,15000-30000,2,15,2,19470,0,14,37,1287,0,31
1060,unemployed,0-15000,3,21,1,9252,1,16,9,1038,0,36
1061,unemployed,0-15000,3,4,1,14996,0,10,32,1483,0,32
1062,unemployed,15000-30000,3,16,2,20173,1,22,18,392,0,32
1063,contract,0-15000,2,6,2,12673,1,23,9,1878,0,38
1064,unemployed,15000-30000,2,18,2,23781,0,25,37,815,1,20
1065,unemployed,15000-30000,3,23,2,21051,1,21,23,605,0,36
1066,self_employed,0-15000,2,22,2,14881,0,10,26,1949,1,28
1067,unemployed,0-15000,3,16,1,14949,1,19,9,1977,0,39
1068,contract,15000-30000,3,17,2,17521,0,16,6,1142,0,27
1069,unemployed,15000-30000,3,5,1,16017,0,14,34,920,1,21
1070,contract,0-15000,3,10,1,14941,1,16,8,292,0,35
1071,self_employed,15000-30000,3,18,1,18209,0,20,37,629,0,22
1072,unemployed,15000-30000,2,12,2,17550,1,25,17,853,1,27
1073,unemployed,0-15000,3,6,2,12637,0,12,24,1657,0,30
1074,contract,0-15000,3,20,1,12854,1,20,11,1627,0,38
1075,self_employed,15000-30000,3,4,2,18320,1,11,19,633,0,37
1076,self_employed,0-15000,3,19,2,12892,0,9,27,1335,0,34
1077,self_employed,15000-30000,3,15,2,15043,0,23,18,574,0,22
1078,unemployed,15000-30000,3,6,2,24521,0,16,27,1282,0,28
1079,unemployed,0-15000,3,13,1,12164,0,16,23,1266,1,25
1080,unemployed,15000-30000,3,9,1,15941,0,13,33,406,1,20
1081,contract,15000-30000,3,14,2,22388,1,18,24,979,1,31
1082,self_employed,0-15000,3,12,1,13569,1,29,33,1519,1,31
1083,unemployed,0-15000,2,9,2,12300,1,29,28,1341,1,31
1084,unemployed,0-15000,2,15,2,14269,1,8,22,731,0,42
1085,unemployed,0-15000,2,9,1,11818,1,11,14,1445,1,37
1086,unemployed,15000-30000,2,19,1,20015,1,20,12,365,1,31
1087,self_employed,15000-30000,2,12,1,20234,0,20,30,842,1,18
1088,self_employed,0-15000,2,12,2,14254,1,20,33,1379,0,39
1089,contract,15000-30000,2,6,1,15350,1,9,14,1407,0,43
1090,self_employed,15000-30000,2,22,2,23183,0,16,21,289,0,24
1091,unemployed,0-15000,3,6,1,14238,0,15,6,1317,1,25
1092,self_employed,0-15000,3,9,1,14090,0,14,10,212,0,23
1093,self_employed,15000-30000,2,3,2,19637,0,11,9,1172,1,25
1094,self_employed,15000-30000,3,14,2,20647,1,25,32,1004,0,32
1095,self_employed,15000-30000,2,15,2,17911,0,10,9,1144,0,32
1096,self_employed,15000-30000,3,12,2,16472,0,13,22,941,0,28
1097,self_employed,0-15000,3,17,2,11266,1,19,30,1661,0,41
1098,self_employed,0-15000,2,15,2,8666,0,19,24,1761,0,29
1099,unemployed,0-15000,3,23,2,12188,0,28,31,1810,0,26
1100,unemployed,15000-30000,3,11,2,18161,0,15,16,1075,1,22
1101,unemployed,15000-30000,3,11,1,19314,1,29,11,1373,0,35
1102,self_employed,15000-30000,3,17,2,20891,1,29,7,859,0,32
1103,unemployed,0-15000,3,12,2,12777,0,8,14,1231,1,27
1104,self_employed,0-15000,2,12,1,11900,1,11,38,1252,1,37
1105,contract,15000-30000,3,10,2,21716,0,28,29,495,1,15
1106,unemployed,0-15000,2,18,1,14981,1,18,39,1185,0,37
1107,self_employed,0-15000,3,19,1,14376,1,10,20,1125,1,38
1108,self_employed,15000-30000,3,7,2,24907,1,20,6,1944,1,37
1109,unemployed,15000-30000,3,6,1,18160,0,24,28,839,0,25
1110,unemployed,15000-30000,3,20,2,22124,1,29,14,539,0,31
1111,unemployed,15000-30000,2,21,1,24282,1,29,26,827,0,32
1112,unemployed,15000-30000,2,6,1,18488,0,17,30,638,0,25
1113,contract,0-15000,2,9,1,13240,1,28,31,1367,1,31
1114,contract,15000-30000,2,12,2,18453,0,19,33,1141,0,28
1115,self_employed,15000-30000,3,20,2,18478,1,22,24,1029,1,29
1116,contract,15000-30000,2,21,1,20394,0,28,31,1970,0,24
1117,contract,0-15000,2,6,1,12432,1,17,24,718,0,35
1118,unemployed,15000-30000,3,12,2,21568,0,21,23,1175,0,27
1119,contract,15000-30000,3,3,2,22178,0,20,24,1268,0,26
1120,self_employed,0-15000,3,20,1,8302,0,12,39,1154,1,24
1121,contract,0-15000,3,7,1,8055,0,13,6,1462,1,27
1122,contract,15000-30000,2,17,2,21013,0,9,34,1151,0,32
1123,unemployed,15000-30000,2,19,2,16717,0,29,38,1143,0,23
1124,unemployed,15000-30000,3,5,2,16150,0,24,26,354,0,20
1125,unemployed,0-15000,3,14,2,10125,0,11,7,1404,1,25
1126,self_employed,15000-30000,2,4,2,19479,0,21,10,1438,0,29
1127,contract,15000-30000,3,3,1,23745,1,17,19,287,0,37
1128,contract,15000-30000,2,23,2,24748,0,10,31,1479,1,25
1129,unemployed,0-15000,2,19,1,14809,1,10,14,1734,1,38
1130,self_employed,0-15000,3,18,2,12621,1,22,13,1296,0,36
1131,self_employed,15000-30000,3,7,1,23034,1,13,37,1130,0,39
1132,unemployed,15000-30000,3,17,2,21623,0,24,36,378,1,19
1133,unemployed,0-15000,2,5,2,13126,1,19,10,411,1,31
1134,unemployed,0-15000,3,9,1,13122,0,29,6,1457,0,23
1135,contract,0-15000,2,13,1,13870,0,27,33,664,1,19
1136,unemployed,0-15000,2,12,2,9531,0,18,8,1974,1,24
1137,self_employed,15000-30000,3,11,2,16172,1,11,5,1446,0,44
1138,self_employed,15000-30000,3,16,2,15673,0,13,23,830,0,26
1139,unemployed,0-15000,3,15,2,14882,0,8,30,1024,0,30
1140,contract,0-15000,3,4,2,9906,1,27,29,1487,1,29
1141,contract,0-15000,3,5,1,11086,1,23,14,1430,0,36
1142,unemployed,15000-30000,3,9,1,21503,0,22,19,806,1,21
1143,self_employed,15000-30000,2,23,2,16152,0,24,26,1084,1,21
1144,unemployed,0-15000,3,20,1,13750,1,15,25,1957,0,42
1145,unemployed,15000-30000,2,5,1,20772,0,19,26,565,1,18
1146,unemployed,15000-30000,2,12,1,18267,0,29,38,475,1,17
1147,self_employed,0-15000,3,9,2,9062,0,28,34,579,0,21
1148,self_employed,0-15000,3,11,1,14229,1,17,29,1966,0,43
1149,unemployed,15000-30000,2,19,2,24509,1,22,32,1532,0,36
1150,unemployed,15000-30000,2,13,1,23147,1,16,5,1854,1,37
1151,contract,0-15000,3,9,2,12632,1,9,8,1491,1,41
1152,unemployed,0-15000,2,16,1,14288,0,12,11,1144,0,29
1153,unemployed,0-15000,3,21,2,11596,0,13,13,1287,1,26
1154,self_employed,15000-30000,3,6,2,19475,0,14,23,1009,0,30
1155,contract,0-15000,3,8,1,14168,0,28,5,1573,0,25
1156,unemployed,15000-30000,3,12,2,17795,0,8,14,1124,0,30
1157,self_employed,15000-30000,3,9,2,15561,1,14,13,693,0,38
1158,self_employed,15000-30000,2,15,2,16258,1,27,36,1746,0,36
1159,unemployed,15000-30000,3,16,2,24616,1,19,36,1321,0,37
1160,self_employed,0-15000,3,6,2,14371,0,23,10,1294,0,26
1161,unemployed,15000-30000,2,10,2,22369,1,23,21,563,1,31
